ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10002310.SH,SSE,华泰柏瑞沪深300ETF期权2002认购3.40,10000.0,OP510300.SH,ETF期权,C,欧式,3.4,202002,20200226,0.2659,20200204,20200226,20200226,20200227,人民币元,0.0001
10002311.SH,SSE,华泰柏瑞沪深300ETF期权2002认购3.50,10000.0,OP510300.SH,ETF期权,C,欧式,3.5,202002,20200226,0.1703,20200204,20200226,20200226,20200227,人民币元,0.0001
10002209.SH,SSE,华夏上证50ETF期权2002认购3.50,10000.0,OP510050.SH,ETF期权,C,欧式,3.5,202002,20200226,0.0017,20191231,20200226,20200226,20200227,人民币元,0.0001
10002312.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽3.30,10000.0,OP510300.SH,ETF期权,P,欧式,3.3,202002,20200226,0.0571,20200204,20200226,20200226,20200227,人民币元,0.0001
10002210.SH,SSE,华夏上证50ETF期权2002认沽3.50,10000.0,OP510050.SH,ETF期权,P,欧式,3.5,202002,20200226,0.449,20191231,20200226,20200226,20200227,人民币元,0.0001
10002313.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽3.40,10000.0,OP510300.SH,ETF期权,P,欧式,3.4,202002,20200226,0.0843,20200204,20200226,20200226,20200227,人民币元,0.0001
10002314.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽3.50,10000.0,OP510300.SH,ETF期权,P,欧式,3.5,202002,20200226,0.1192,20200204,20200226,20200226,20200227,人民币元,0.0001
10002135.SH,SSE,华泰柏瑞沪深300ETF期权2002认购3.60,10000.0,OP510300.SH,ETF期权,C,欧式,3.6,202002,20200226,0.44,20191223,20200226,20200226,20200227,人民币元,0.0001
10002136.SH,SSE,华泰柏瑞沪深300ETF期权2002认购3.70,10000.0,OP510300.SH,ETF期权,C,欧式,3.7,202002,20200226,0.3475,20191223,20200226,20200226,20200227,人民币元,0.0001
10002137.SH,SSE,华泰柏瑞沪深300ETF期权2002认购3.80,10000.0,OP510300.SH,ETF期权,C,欧式,3.8,202002,20200226,0.262,20191223,20200226,20200226,20200227,人民币元,0.0001
10002138.SH,SSE,华泰柏瑞沪深300ETF期权2002认购3.90,10000.0,OP510300.SH,ETF期权,C,欧式,3.9,202002,20200226,0.1871,20191223,20200226,20200226,20200227,人民币元,0.0001
10002139.SH,SSE,华泰柏瑞沪深300ETF期权2002认购4.00,10000.0,OP510300.SH,ETF期权,C,欧式,4.0,202002,20200226,0.1257,20191223,20200226,20200226,20200227,人民币元,0.0001
10002140.SH,SSE,华泰柏瑞沪深300ETF期权2002认购4.10,10000.0,OP510300.SH,ETF期权,C,欧式,4.1,202002,20200226,0.079,20191223,20200226,20200226,20200227,人民币元,0.0001
10002141.SH,SSE,华泰柏瑞沪深300ETF期权2002认购4.20,10000.0,OP510300.SH,ETF期权,C,欧式,4.2,202002,20200226,0.0462,20191223,20200226,20200226,20200227,人民币元,0.0001
10002142.SH,SSE,华泰柏瑞沪深300ETF期权2002认购4.30,10000.0,OP510300.SH,ETF期权,C,欧式,4.3,202002,20200226,0.0252,20191223,20200226,20200226,20200227,人民币元,0.0001
10002143.SH,SSE,华泰柏瑞沪深300ETF期权2002认购4.40,10000.0,OP510300.SH,ETF期权,C,欧式,4.4,202002,20200226,0.0128,20191223,20200226,20200226,20200227,人民币元,0.0001
10002144.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽3.60,10000.0,OP510300.SH,ETF期权,P,欧式,3.6,202002,20200226,0.0042,20191223,20200226,20200226,20200227,人民币元,0.0001
10002145.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽3.70,10000.0,OP510300.SH,ETF期权,P,欧式,3.7,202002,20200226,0.0111,20191223,20200226,20200226,20200227,人民币元,0.0001
10002146.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽3.80,10000.0,OP510300.SH,ETF期权,P,欧式,3.8,202002,20200226,0.025,20191223,20200226,20200226,20200227,人民币元,0.0001
10002147.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽3.90,10000.0,OP510300.SH,ETF期权,P,欧式,3.9,202002,20200226,0.0496,20191223,20200226,20200226,20200227,人民币元,0.0001
10002148.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽4.00,10000.0,OP510300.SH,ETF期权,P,欧式,4.0,202002,20200226,0.0876,20191223,20200226,20200226,20200227,人民币元,0.0001
10002149.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽4.10,10000.0,OP510300.SH,ETF期权,P,欧式,4.1,202002,20200226,0.1404,20191223,20200226,20200226,20200227,人民币元,0.0001
10002150.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽4.20,10000.0,OP510300.SH,ETF期权,P,欧式,4.2,202002,20200226,0.2071,20191223,20200226,20200226,20200227,人民币元,0.0001
10002151.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽4.30,10000.0,OP510300.SH,ETF期权,P,欧式,4.3,202002,20200226,0.2855,20191223,20200226,20200226,20200227,人民币元,0.0001
10002152.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽4.40,10000.0,OP510300.SH,ETF期权,P,欧式,4.4,202002,20200226,0.384,20191223,20200226,20200226,20200227,人民币元,0.0001
10002273.SH,SSE,华夏上证50ETF期权2002认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,202002,20200226,0.2167,20200204,20200226,20200226,20200227,人民币元,0.0001
10002274.SH,SSE,华夏上证50ETF期权2002认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,202002,20200226,0.1723,20200204,20200226,20200226,20200227,人民币元,0.0001
10002267.SH,SSE,华夏上证50ETF期权2002认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,202002,20200226,0.1931,20200203,20200226,20200226,20200227,人民币元,0.0001
10002275.SH,SSE,华夏上证50ETF期权2002认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,202002,20200226,0.1318,20200204,20200226,20200226,20200227,人民币元,0.0001
10002268.SH,SSE,华夏上证50ETF期权2002认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,202002,20200226,0.0081,20200203,20200226,20200226,20200227,人民币元,0.0001
10002276.SH,SSE,华夏上证50ETF期权2002认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,202002,20200226,0.0965,20200204,20200226,20200226,20200227,人民币元,0.0001
10002277.SH,SSE,华夏上证50ETF期权2002认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,202002,20200226,0.0674,20200204,20200226,20200226,20200227,人民币元,0.0001
10002225.SH,SSE,华泰柏瑞沪深300ETF期权2002认购4.60,10000.0,OP510300.SH,ETF期权,C,欧式,4.6,202002,20200226,0.0168,20200108,20200226,20200226,20200227,人民币元,0.0001
10002278.SH,SSE,华夏上证50ETF期权2002认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,202002,20200226,0.046,20200204,20200226,20200226,20200227,人民币元,0.0001
10002226.SH,SSE,华泰柏瑞沪深300ETF期权2002认沽4.60,10000.0,OP510300.SH,ETF期权,P,欧式,4.6,202002,20200226,0.445,20200108,20200226,20200226,20200227,人民币元,0.0001
10002279.SH,SSE,华夏上证50ETF期权2002认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,202002,20200226,0.0608,20200204,20200226,20200226,20200227,人民币元,0.0001
10002280.SH,SSE,华夏上证50ETF期权2002认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,202002,20200226,0.0785,20200204,20200226,20200226,20200227,人民币元,0.0001
10002281.SH,SSE,华夏上证50ETF期权2002认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,202002,20200226,0.0992,20200204,20200226,20200226,20200227,人民币元,0.0001
10002282.SH,SSE,华夏上证50ETF期权2002认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,202002,20200226,0.1231,20200204,20200226,20200226,20200227,人民币元,0.0001
10002011.SH,SSE,华夏上证50ETF期权2001认购2.755,10163.0,OP510050.SH,ETF期权,C,欧式,2.755,202001,20200122,0.2007,20191128,20200122,20200122,20200123,人民币元,0.0001
10002047.SH,SSE,华夏上证50ETF期权2001认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,202001,20200122,0.206,20191202,20200122,20200122,20200123,人民币元,0.0001
10002012.SH,SSE,华夏上证50ETF期权2001认购2.804,10163.0,OP510050.SH,ETF期权,C,欧式,2.804,202001,20200122,0.1538,20191128,20200122,20200122,20200123,人民币元,0.0001
10002048.SH,SSE,华夏上证50ETF期权2001认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,202001,20200122,0.1607,20191202,20200122,20200122,20200123,人民币元,0.0001
10002013.SH,SSE,华夏上证50ETF期权2001认购2.853,10163.0,OP510050.SH,ETF期权,C,欧式,2.853,202001,20200122,0.1177,20191128,20200122,20200122,20200123,人民币元,0.0001
10002049.SH,SSE,华夏上证50ETF期权2001认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,202001,20200122,0.1187,20191202,20200122,20200122,20200123,人民币元,0.0001
10002014.SH,SSE,华夏上证50ETF期权2001认购2.903,10163.0,OP510050.SH,ETF期权,C,欧式,2.903,202001,20200122,0.0852,20191128,20200122,20200122,20200123,人民币元,0.0001
10002050.SH,SSE,华夏上证50ETF期权2001认购2.85,10000.0,OP510050.SH,ETF期权,C,欧式,2.85,202001,20200122,0.0846,20191202,20200122,20200122,20200123,人民币元,0.0001
10002015.SH,SSE,华夏上证50ETF期权2001认购2.952,10163.0,OP510050.SH,ETF期权,C,欧式,2.952,202001,20200122,0.0573,20191128,20200122,20200122,20200123,人民币元,0.0001
10002051.SH,SSE,华夏上证50ETF期权2001认购2.90,10000.0,OP510050.SH,ETF期权,C,欧式,2.9,202001,20200122,0.0581,20191202,20200122,20200122,20200123,人民币元,0.0001
10002016.SH,SSE,华夏上证50ETF期权2001认购3.05,10163.0,OP510050.SH,ETF期权,C,欧式,3.05,202001,20200122,0.0237,20191128,20200122,20200122,20200123,人民币元,0.0001
10002052.SH,SSE,华夏上证50ETF期权2001认购2.95,10000.0,OP510050.SH,ETF期权,C,欧式,2.95,202001,20200122,0.0374,20191202,20200122,20200122,20200123,人民币元,0.0001
10002017.SH,SSE,华夏上证50ETF期权2001认购3.149,10163.0,OP510050.SH,ETF期权,C,欧式,3.149,202001,20200122,0.0108,20191128,20200122,20200122,20200123,人民币元,0.0001
10002053.SH,SSE,华夏上证50ETF期权2001认购3.00,10000.0,OP510050.SH,ETF期权,C,欧式,3.0,202001,20200122,0.0235,20191202,20200122,20200122,20200123,人民币元,0.0001
10002018.SH,SSE,华夏上证50ETF期权2001认购3.247,10163.0,OP510050.SH,ETF期权,C,欧式,3.247,202001,20200122,0.0058,20191128,20200122,20200122,20200123,人民币元,0.0001
10002054.SH,SSE,华夏上证50ETF期权2001认购3.10,10000.0,OP510050.SH,ETF期权,C,欧式,3.1,202001,20200122,0.0083,20191202,20200122,20200122,20200123,人民币元,0.0001
10002019.SH,SSE,华夏上证50ETF期权2001认购3.345,10163.0,OP510050.SH,ETF期权,C,欧式,3.345,202001,20200122,0.0039,20191128,20200122,20200122,20200123,人民币元,0.0001
10002055.SH,SSE,华夏上证50ETF期权2001认购3.20,10000.0,OP510050.SH,ETF期权,C,欧式,3.2,202001,20200122,0.0034,20191202,20200122,20200122,20200123,人民币元,0.0001
10002020.SH,SSE,华夏上证50ETF期权2001认沽2.755,10163.0,OP510050.SH,ETF期权,P,欧式,2.755,202001,20200122,0.0097,20191128,20200122,20200122,20200123,人民币元,0.0001
10002056.SH,SSE,华夏上证50ETF期权2001认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,202001,20200122,0.0058,20191202,20200122,20200122,20200123,人民币元,0.0001
10002021.SH,SSE,华夏上证50ETF期权2001认沽2.804,10163.0,OP510050.SH,ETF期权,P,欧式,2.804,202001,20200122,0.0156,20191128,20200122,20200122,20200123,人民币元,0.0001
10002057.SH,SSE,华夏上证50ETF期权2001认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,202001,20200122,0.0119,20191202,20200122,20200122,20200123,人民币元,0.0001
10002022.SH,SSE,华夏上证50ETF期权2001认沽2.853,10163.0,OP510050.SH,ETF期权,P,欧式,2.853,202001,20200122,0.0247,20191128,20200122,20200122,20200123,人民币元,0.0001
10002058.SH,SSE,华夏上证50ETF期权2001认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,202001,20200122,0.0229,20191202,20200122,20200122,20200123,人民币元,0.0001
10002023.SH,SSE,华夏上证50ETF期权2001认沽2.903,10163.0,OP510050.SH,ETF期权,P,欧式,2.903,202001,20200122,0.0404,20191128,20200122,20200122,20200123,人民币元,0.0001
10002059.SH,SSE,华夏上证50ETF期权2001认沽2.85,10000.0,OP510050.SH,ETF期权,P,欧式,2.85,202001,20200122,0.0381,20191202,20200122,20200122,20200123,人民币元,0.0001
10002024.SH,SSE,华夏上证50ETF期权2001认沽2.952,10163.0,OP510050.SH,ETF期权,P,欧式,2.952,202001,20200122,0.0622,20191128,20200122,20200122,20200123,人民币元,0.0001
10002060.SH,SSE,华夏上证50ETF期权2001认沽2.90,10000.0,OP510050.SH,ETF期权,P,欧式,2.9,202001,20200122,0.0591,20191202,20200122,20200122,20200123,人民币元,0.0001
10002025.SH,SSE,华夏上证50ETF期权2001认沽3.05,10163.0,OP510050.SH,ETF期权,P,欧式,3.05,202001,20200122,0.1301,20191128,20200122,20200122,20200123,人民币元,0.0001
10002061.SH,SSE,华夏上证50ETF期权2001认沽2.95,10000.0,OP510050.SH,ETF期权,P,欧式,2.95,202001,20200122,0.0881,20191202,20200122,20200122,20200123,人民币元,0.0001
10002026.SH,SSE,华夏上证50ETF期权2001认沽3.149,10163.0,OP510050.SH,ETF期权,P,欧式,3.149,202001,20200122,0.2188,20191128,20200122,20200122,20200123,人民币元,0.0001
10002062.SH,SSE,华夏上证50ETF期权2001认沽3.00,10000.0,OP510050.SH,ETF期权,P,欧式,3.0,202001,20200122,0.1244,20191202,20200122,20200122,20200123,人民币元,0.0001
10002027.SH,SSE,华夏上证50ETF期权2001认沽3.247,10163.0,OP510050.SH,ETF期权,P,欧式,3.247,202001,20200122,0.312,20191128,20200122,20200122,20200123,人民币元,0.0001
10002063.SH,SSE,华夏上证50ETF期权2001认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,202001,20200122,0.2112,20191202,20200122,20200122,20200123,人民币元,0.0001
10002028.SH,SSE,华夏上证50ETF期权2001认沽3.345,10163.0,OP510050.SH,ETF期权,P,欧式,3.345,202001,20200122,0.412,20191128,20200122,20200122,20200123,人民币元,0.0001
10002064.SH,SSE,华夏上证50ETF期权2001认沽3.20,10000.0,OP510050.SH,ETF期权,P,欧式,3.2,202001,20200122,0.309,20191202,20200122,20200122,20200123,人民币元,0.0001
10002215.SH,SSE,华泰柏瑞沪深300ETF期权2001认购4.50,10000.0,OP510300.SH,ETF期权,C,欧式,4.5,202001,20200122,0.001,20191231,20200122,20200122,20200123,人民币元,0.0001
10002216.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽4.50,10000.0,OP510300.SH,ETF期权,P,欧式,4.5,202001,20200122,0.425,20191231,20200122,20200122,20200123,人民币元,0.0001
10002207.SH,SSE,华夏上证50ETF期权2001认购3.50,10000.0,OP510050.SH,ETF期权,C,欧式,3.5,202001,20200122,0.0002,20191231,20200122,20200122,20200123,人民币元,0.0001
10002208.SH,SSE,华夏上证50ETF期权2001认沽3.50,10000.0,OP510050.SH,ETF期权,P,欧式,3.5,202001,20200122,0.449,20191231,20200122,20200122,20200123,人民币元,0.0001
10002117.SH,SSE,华泰柏瑞沪深300ETF期权2001认购3.60,10000.0,OP510300.SH,ETF期权,C,欧式,3.6,202001,20200122,0.4259,20191223,20200122,20200122,20200123,人民币元,0.0001
10002118.SH,SSE,华泰柏瑞沪深300ETF期权2001认购3.70,10000.0,OP510300.SH,ETF期权,C,欧式,3.7,202001,20200122,0.3276,20191223,20200122,20200122,20200123,人民币元,0.0001
10002119.SH,SSE,华泰柏瑞沪深300ETF期权2001认购3.80,10000.0,OP510300.SH,ETF期权,C,欧式,3.8,202001,20200122,0.2336,20191223,20200122,20200122,20200123,人民币元,0.0001
10002120.SH,SSE,华泰柏瑞沪深300ETF期权2001认购3.90,10000.0,OP510300.SH,ETF期权,C,欧式,3.9,202001,20200122,0.15,20191223,20200122,20200122,20200123,人民币元,0.0001
10002121.SH,SSE,华泰柏瑞沪深300ETF期权2001认购4.00,10000.0,OP510300.SH,ETF期权,C,欧式,4.0,202001,20200122,0.0842,20191223,20200122,20200122,20200123,人民币元,0.0001
10002122.SH,SSE,华泰柏瑞沪深300ETF期权2001认购4.10,10000.0,OP510300.SH,ETF期权,C,欧式,4.1,202001,20200122,0.0403,20191223,20200122,20200122,20200123,人民币元,0.0001
10002123.SH,SSE,华泰柏瑞沪深300ETF期权2001认购4.20,10000.0,OP510300.SH,ETF期权,C,欧式,4.2,202001,20200122,0.0162,20191223,20200122,20200122,20200123,人民币元,0.0001
10002124.SH,SSE,华泰柏瑞沪深300ETF期权2001认购4.30,10000.0,OP510300.SH,ETF期权,C,欧式,4.3,202001,20200122,0.0054,20191223,20200122,20200122,20200123,人民币元,0.0001
10002125.SH,SSE,华泰柏瑞沪深300ETF期权2001认购4.40,10000.0,OP510300.SH,ETF期权,C,欧式,4.4,202001,20200122,0.0046,20191223,20200122,20200122,20200123,人民币元,0.0001
10002126.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽3.60,10000.0,OP510300.SH,ETF期权,P,欧式,3.6,202001,20200122,0.0023,20191223,20200122,20200122,20200123,人民币元,0.0001
10002127.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽3.70,10000.0,OP510300.SH,ETF期权,P,欧式,3.7,202001,20200122,0.0039,20191223,20200122,20200122,20200123,人民币元,0.0001
10002128.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽3.80,10000.0,OP510300.SH,ETF期权,P,欧式,3.8,202001,20200122,0.0075,20191223,20200122,20200122,20200123,人民币元,0.0001
10002129.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽3.90,10000.0,OP510300.SH,ETF期权,P,欧式,3.9,202001,20200122,0.0236,20191223,20200122,20200122,20200123,人民币元,0.0001
10002130.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽4.00,10000.0,OP510300.SH,ETF期权,P,欧式,4.0,202001,20200122,0.0575,20191223,20200122,20200122,20200123,人民币元,0.0001
10002131.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽4.10,10000.0,OP510300.SH,ETF期权,P,欧式,4.1,202001,20200122,0.1133,20191223,20200122,20200122,20200123,人民币元,0.0001
10002132.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽4.20,10000.0,OP510300.SH,ETF期权,P,欧式,4.2,202001,20200122,0.1889,20191223,20200122,20200122,20200123,人民币元,0.0001
10002133.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽4.30,10000.0,OP510300.SH,ETF期权,P,欧式,4.3,202001,20200122,0.284,20191223,20200122,20200122,20200123,人民币元,0.0001
10002103.SH,SSE,华夏上证50ETF期权2001认购3.30,10000.0,OP510050.SH,ETF期权,C,欧式,3.3,202001,20200122,0.0015,20191209,20200122,20200122,20200123,人民币元,0.0001
10002134.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽4.40,10000.0,OP510300.SH,ETF期权,P,欧式,4.4,202001,20200122,0.384,20191223,20200122,20200122,20200123,人民币元,0.0001
10002104.SH,SSE,华夏上证50ETF期权2001认沽3.30,10000.0,OP510050.SH,ETF期权,P,欧式,3.3,202001,20200122,0.364,20191209,20200122,20200122,20200123,人民币元,0.0001
10002223.SH,SSE,华泰柏瑞沪深300ETF期权2001认购4.60,10000.0,OP510300.SH,ETF期权,C,欧式,4.6,202001,20200122,0.0008,20200108,20200122,20200122,20200123,人民币元,0.0001
10002224.SH,SSE,华泰柏瑞沪深300ETF期权2001认沽4.60,10000.0,OP510300.SH,ETF期权,P,欧式,4.6,202001,20200122,0.445,20200108,20200122,20200122,20200123,人民币元,0.0001
10002111.SH,SSE,华夏上证50ETF期权2001认购3.40,10000.0,OP510050.SH,ETF期权,C,欧式,3.4,202001,20200122,0.001,20191216,20200122,20200122,20200123,人民币元,0.0001
10002112.SH,SSE,华夏上证50ETF期权2001认沽3.40,10000.0,OP510050.SH,ETF期权,P,欧式,3.4,202001,20200122,0.4,20191216,20200122,20200122,20200123,人民币元,0.0001
10002029.SH,SSE,华夏上证50ETF期权1912认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201912,20191225,0.1994,20191202,20191225,20191225,20191226,人民币元,0.0001
10002030.SH,SSE,华夏上证50ETF期权1912认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,201912,20191225,0.1513,20191202,20191225,20191225,20191226,人民币元,0.0001
10002031.SH,SSE,华夏上证50ETF期权1912认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201912,20191225,0.1069,20191202,20191225,20191225,20191226,人民币元,0.0001
10002032.SH,SSE,华夏上证50ETF期权1912认购2.85,10000.0,OP510050.SH,ETF期权,C,欧式,2.85,201912,20191225,0.068,20191202,20191225,20191225,20191226,人民币元,0.0001
10002033.SH,SSE,华夏上证50ETF期权1912认购2.90,10000.0,OP510050.SH,ETF期权,C,欧式,2.9,201912,20191225,0.0385,20191202,20191225,20191225,20191226,人民币元,0.0001
10002034.SH,SSE,华夏上证50ETF期权1912认购2.95,10000.0,OP510050.SH,ETF期权,C,欧式,2.95,201912,20191225,0.0191,20191202,20191225,20191225,20191226,人民币元,0.0001
10002035.SH,SSE,华夏上证50ETF期权1912认购3.00,10000.0,OP510050.SH,ETF期权,C,欧式,3.0,201912,20191225,0.0096,20191202,20191225,20191225,20191226,人民币元,0.0001
10002036.SH,SSE,华夏上证50ETF期权1912认购3.10,10000.0,OP510050.SH,ETF期权,C,欧式,3.1,201912,20191225,0.0029,20191202,20191225,20191225,20191226,人民币元,0.0001
10002037.SH,SSE,华夏上证50ETF期权1912认购3.20,10000.0,OP510050.SH,ETF期权,C,欧式,3.2,201912,20191225,0.0014,20191202,20191225,20191225,20191226,人民币元,0.0001
10002038.SH,SSE,华夏上证50ETF期权1912认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201912,20191225,0.0024,20191202,20191225,20191225,20191226,人民币元,0.0001
